Area,Item,Year,Export quantity,Export value,Import quantity,Import value,Import Price per Unit (USD/t),Export Price per Unit (USD/t)
Andorra,Fungicides,2000,0.0,0.0,0.0,1.192,0.0,0.0
Andorra,Fungicides,2001,0.0,0.0,1.0,11.342,11.342,0.0
Andorra,Fungicides,2002,0.0,0.0,2.0,13.25,6.625,0.0
Andorra,Fungicides,2003,0.0,0.0,2.0,17.4,8.7,0.0
Andorra,Fungicides,2004,0.0,0.0,1.0,18.007,18.007,0.0
Andorra,Fungicides,2006,0.0,0.0,0.0,5.0814,0.0,0.0
Andorra,Fungicides (excl. Haz. pest.),2007,0.0,0.0,0.0,2.93,0.0,0.0
Andorra,Fungicides (excl. Haz. pest.),2008,0.0,0.0,1.0,2.4079,2.4079,0.0
Andorra,Fungicides (excl. Haz. pest.),2009,0.0,0.0,0.0,1.783,0.0,0.0
Andorra,Fungicides (excl. Haz. pest.),2010,0.0,0.0,2.0,41.4547,20.72735,0.0
Andorra,Fungicides (excl. Haz. pest.),2011,0.0,0.0,0.0,8.3132,0.0,0.0
Andorra,Fungicides (excl. Haz. pest.),2012,0.0,0.0,0.0,8.5202,0.0,0.0
Andorra,Fungicides (excl. Haz. pest.),2013,0.0,0.0,1.0,14.5381,14.5381,0.0
Andorra,Fungicides (excl. Haz. pest.),2014,0.0,0.0,1.0,6.9102,6.9102,0.0
Andorra,Fungicides (excl. Haz. pest.),2015,5.0,14.2635,0.0,6.0295,0.0,2.8527
Andorra,Fungicides (excl. Haz. pest.),2016,0.0,0.0,0.0,4.3552,0.0,0.0
Andorra,Fungicides (excl. Haz. pest.),2017,0.0,0.0,0.0,9.0779,0.0,0.0
Andorra,Fungicides (excl. Haz. pest.),2018,0.0,0.0,1.0,19.1061,19.1061,0.0
Andorra,Fungicides (excl. Haz. pest.),2019,0.0,0.0,1.0,33.7607,33.7607,0.0
Andorra,Fungicides (excl. Haz. pest.),2020,0.0,0.0,1.0,29.8502,29.8502,0.0
Andorra,Fungicides (excl. Haz. pest.),2021,0.0,0.0,0.0,4.2981,0.0,0.0
Andorra,Fungicides (excl. Haz. pest.),2022,0.0,0.0,0.0,6.8615,0.0,0.0
Andorra,Hazardous pesticides,2007,0.0,0.0,2.0,27.6944,13.8472,0.0
Andorra,Hazardous pesticides,2008,0.0,0.2732,3.0,41.073,13.691,0.0
Andorra,Hazardous pesticides,2009,0.0,0.0,3.0,50.1396,16.7132,0.0
Andorra,Hazardous pesticides,2010,0.0,0.0,3.0,56.4116,18.803866666666668,0.0
Andorra,Hazardous pesticides,2011,0.0,0.0,0.0,3.4422,0.0,0.0
Andorra,Hazardous pesticides,2012,0.0,0.0,0.0,1.017,0.0,0.0
Andorra,Hazardous pesticides,2013,0.0,0.0,0.0,1.3657,0.0,0.0
Andorra,Hazardous pesticides,2014,0.0,0.0,0.0,0.6381,0.0,0.0
Andorra,Hazardous pesticides,2015,0.0,0.0,1.0,1.4568,1.4568,0.0
Andorra,Hazardous pesticides,2016,0.0,0.0,0.0,3.1925,0.0,0.0
Andorra,Hazardous pesticides,2017,0.0,0.0,0.0,0.0555,0.0,0.0
Andorra,Hazardous pesticides,2019,0.0,0.0,0.0,0.9911,0.0,0.0
Andorra,Hazardous pesticides,2020,0.0,0.0,0.0,0.1327,0.0,0.0
Andorra,Hazardous pesticides,2021,0.0,0.0,0.0,0.1582,0.0,0.0
Andorra,Hazardous pesticides,2022,0.0,0.0,0.0,0.0128,0.0,0.0
Andorra,Herbicides,1995,0.0,0.0,1.0,11.279,11.279,0.0
Andorra,Herbicides,1996,0.0,0.0,0.0,3.797,0.0,0.0
Andorra,Herbicides,1997,0.0,0.0,0.0,1.262,0.0,0.0
Andorra,Herbicides,1998,0.0,0.0,12.0,17.778,1.4814999999999998,0.0
Andorra,Herbicides,1999,0.0,0.0,4.0,8.113,2.02825,0.0
Andorra,Herbicides,2000,0.0,0.0,0.0,0.375,0.0,0.0
Andorra,Herbicides,2001,0.0,0.0,1.0,3.051,3.051,0.0
Andorra,Herbicides,2002,5.0,11.1123,4.0,8.22,2.055,2.22246
Andorra,Herbicides,2003,0.0,0.0,2.0,3.055,1.5275,0.0
Andorra,Herbicides,2004,65.0,229.8036,0.0,0.0,0.0,3.53544
Andorra,Herbicides,2006,11.0,79.3375,0.0,1.0175,0.0,7.2125
Andorra,Herbicides (excl. Haz. pest.),2007,0.0,0.0,0.0,5.6107,0.0,0.0
Andorra,Herbicides (excl. Haz. pest.),2008,0.0,0.0,0.0,2.695,0.0,0.0
Andorra,Herbicides (excl. Haz. pest.),2010,0.0,0.0,0.0,1.3691,0.0,0.0
Andorra,Herbicides (excl. Haz. pest.),2011,0.0,0.0,0.0,0.5022,0.0,0.0
Andorra,Herbicides (excl. Haz. pest.),2012,0.0,0.0,0.0,0.9793,0.0,0.0
Andorra,Herbicides (excl. Haz. pest.),2013,0.0,0.0,0.0,0.4512,0.0,0.0
Andorra,Herbicides (excl. Haz. pest.),2014,0.0,0.0,1.0,3.9921,3.9921,0.0
Andorra,Herbicides (excl. Haz. pest.),2015,0.0,0.0,2.0,23.6889,11.84445,0.0
Andorra,Herbicides (excl. Haz. pest.),2016,0.0,0.0,0.0,0.7339,0.0,0.0
Andorra,Herbicides (excl. Haz. pest.),2017,0.0,0.0,1.0,2.2134,2.2134,0.0
Andorra,Herbicides (excl. Haz. pest.),2018,0.0,0.0,0.0,1.7669,0.0,0.0
Andorra,Herbicides (excl. Haz. pest.),2019,0.0,0.0,1.0,6.3168,6.3168,0.0
Andorra,Herbicides (excl. Haz. pest.),2020,0.0,0.0,0.0,2.094,0.0,0.0
Andorra,Herbicides (excl. Haz. pest.),2021,0.0,0.0,1.0,9.9082,9.9082,0.0
Andorra,Herbicides (excl. Haz. pest.),2022,0.0,107.1429,3.0,20.531,6.843666666666667,0.0
Andorra,Insecticides,1995,0.0,0.0,23.0,133.08,5.78608695652174,0.0
Andorra,Insecticides,1996,0.0,0.0,17.0,142.757,8.397470588235294,0.0
Andorra,Insecticides,1997,0.0,1.706,17.0,128.395,7.55264705882353,0.0
Andorra,Insecticides,1998,0.0,0.0,22.0,113.897,5.177136363636364,0.0
Andorra,Insecticides,1999,2.0,7.058,13.0,68.339,5.256846153846154,3.529
