Area,Item,Year,Export Quantity,Export Value,Import Quantity,Import Value,Price per Unit (USD/t),Category
Europe,Animal oils and fats n.e.c.,1995,160314.0,74496.0,148790.0,71449.0,0.4646880497024589,Other
Europe,Animal oils and fats n.e.c.,1996,180609.0,76319.0,153544.0,68610.0,0.42256476698281925,Other
Europe,Animal oils and fats n.e.c.,1997,202478.0,79026.0,174802.0,67601.0,0.3902942541905787,Other
Europe,Animal oils and fats n.e.c.,1998,153954.0,62979.0,115810.0,48695.0,0.40907673720721777,Other
Europe,Animal oils and fats n.e.c.,1999,154642.0,47681.0,118280.0,40621.0,0.3083315011445791,Other
Europe,Animal oils and fats n.e.c.,2000,129056.56,32533.0,89593.27,27188.0,0.25208327263643165,Other
Europe,Animal oils and fats n.e.c.,2001,113112.0,29972.0,63967.0,23440.0,0.26497630666949573,Other
Europe,Animal oils and fats n.e.c.,2002,118884.0,33723.0,64007.0,22239.0,0.2836630665186232,Other
Europe,Animal oils and fats n.e.c.,2003,132494.0,46326.0,62412.0,25121.0,0.34964602170664333,Other
Europe,Animal oils and fats n.e.c.,2004,146428.0,65153.0,127285.0,61966.0,0.4449490534597208,Other
Europe,Animal oils and fats n.e.c.,2005,115470.0,45619.0,114120.0,45343.0,0.395072313154932,Other
Europe,Animal oils and fats n.e.c.,2006,127095.0,53861.0,117506.0,51369.0,0.42378535740981155,Other
Europe,Animal oils and fats n.e.c.,2007,128733.0,70874.0,131384.0,74415.0,0.5505503639315482,Other
Europe,Animal oils and fats n.e.c.,2008,147070.0,119836.0,152979.0,131010.0,0.814822873461617,Other
Europe,Animal oils and fats n.e.c.,2009,160304.0,111437.0,132367.0,80746.0,0.695160445154207,Other
Europe,Animal oils and fats n.e.c.,2010,216051.0,172222.0,154960.0,115500.0,0.7971358614401229,Other
Europe,Animal oils and fats n.e.c.,2011,236278.0,263662.0,208407.0,236979.0,1.115897375125911,Other
Europe,Animal oils and fats n.e.c.,2012,279841.0,315767.0,358094.0,359688.0,1.1283800443823457,Other
Europe,Animal oils and fats n.e.c.,2013,373373.0,414683.0,248085.0,225234.0,1.1106400302110757,Other
Europe,Animal oils and fats n.e.c.,2014,362816.52,347562.0,280694.53,225525.0,0.957955277229383,Other
Europe,Animal oils and fats n.e.c.,2015,346860.16,238132.0,254978.89,148106.0,0.686536038039076,Other
Europe,Animal oils and fats n.e.c.,2016,349800.64,233657.0,308328.37,200139.0,0.6679719053687265,Other
Europe,Animal oils and fats n.e.c.,2017,357298.01,290216.0,330604.88,268258.0,0.8122519350163747,Other
Europe,Animal oils and fats n.e.c.,2018,288538.83,205137.0,432981.62,302947.0,0.7109511049171441,Other
Europe,Animal oils and fats n.e.c.,2019,416379.65,284894.0,427083.79,292007.0,0.6842169159804039,Other
Europe,Animal oils and fats n.e.c.,2020,553910.23,433216.0,848726.03,700382.0,0.7821050714300763,Other
Europe,Animal oils and fats n.e.c.,2021,462176.58,520136.0,561295.37,635738.0,1.125405359137843,Other
Europe,Animal oils and fats n.e.c.,2022,364932.5,515426.0,485943.6,732655.0,1.412387222294534,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1961,10476.0,4192.0,6219.0,2869.0,0.40015273004963725,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1962,11666.0,4949.0,6877.0,3206.0,0.424224241385222,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1963,20029.0,7329.0,11885.0,4607.0,0.36591941684557394,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1964,21579.0,8155.0,11462.0,4769.0,0.37791371240557947,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1965,29015.0,10791.0,12628.0,5305.0,0.37191108047561605,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1966,32884.0,11178.0,16821.0,6532.0,0.33992215058995257,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1967,35215.0,11662.0,17122.0,6625.0,0.33116569643617777,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1968,35379.0,12231.0,14470.0,6306.0,0.34571355889086747,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1969,33480.0,11994.0,22806.0,8657.0,0.3582437275985663,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1970,31339.0,11932.0,16760.0,7025.0,0.3807396534669262,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1971,34618.0,14332.0,18433.0,8772.0,0.41400427523253797,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1972,33985.0,15228.0,17210.0,9103.0,0.4480800353096955,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1973,38581.0,22484.0,19520.0,13460.0,0.5827739042533889,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1974,32469.0,31538.0,19499.0,20253.0,0.9713264960423789,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1975,29892.0,28593.0,15275.0,16778.0,0.9565435568044962,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1976,41973.0,35131.0,21105.0,19836.0,0.836990446239249,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1977,40684.0,38455.0,22007.0,22975.0,0.9452118769049258,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1978,46932.0,45701.0,22532.0,24437.0,0.9737705616636836,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1979,48384.0,52455.0,25401.0,31197.0,1.0841393849206349,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1980,54113.0,62921.0,26645.0,32368.0,1.16277049877109,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1981,55507.0,55838.0,27306.0,29573.0,1.0059632118471544,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1982,60026.0,55002.0,35185.0,35261.0,0.9163029353946623,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1983,66226.0,59344.0,32601.0,32130.0,0.8960831093528222,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1984,62379.0,63264.0,31498.0,36301.0,1.014187466935988,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1985,57568.0,58637.0,45382.0,45641.0,1.0185693440800445,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1986,55424.0,60473.0,49452.0,50527.0,1.0910977193995381,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1987,60398.0,66542.0,48673.0,60735.0,1.1017252226894931,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1988,105154.0,83144.0,105159.0,81937.0,0.790687943397303,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1989,149952.0,101649.0,140502.0,96170.0,0.6778769206145967,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1990,239326.0,151414.0,229770.0,138723.0,0.632668410452688,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1991,269210.0,132198.0,309126.0,128346.0,0.4910590245533227,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1992,310764.0,154744.0,387284.0,165492.0,0.49794699514744306,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1993,416126.0,182399.0,494468.0,195033.0,0.4383263723006974,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1994,453073.0,233532.0,576344.0,257856.0,0.5154401167140836,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1995,403530.0,250863.0,531285.0,281530.0,0.6216712512080886,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1996,480124.0,264924.0,557847.0,267983.0,0.5517824561988153,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1997,490034.0,228922.0,484990.0,212617.0,0.4671553402416975,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1998,559324.0,259949.0,592391.0,254696.0,0.46475566934370777,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",1999,525366.0,198328.0,635549.0,203644.0,0.37750444452058185,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",2000,447876.32,144599.0,519064.98,159879.0,0.3228547559737027,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",2001,382403.0,141946.0,449415.0,146699.0,0.37119478665177835,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",2002,430250.0,172741.0,454912.0,173341.0,0.40148983149331785,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",2003,488091.0,230502.0,529371.0,236697.0,0.47225210053043387,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",2004,514340.0,291402.0,630826.0,319926.0,0.5665551969514329,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",2005,499003.0,264297.0,559581.0,270974.0,0.5296501223439538,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",2006,478438.0,291869.0,586753.0,322540.0,0.6100456067452836,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",2007,550707.0,410430.0,872184.0,600928.0,0.745278342203749,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",2008,621514.0,635741.0,943344.0,967592.0,1.0228908761508189,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",2009,809494.0,599600.0,953776.0,673895.0,0.7407096284839665,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",2010,809973.0,665027.0,1161095.0,981316.0,0.8210483559328521,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",2011,947523.0,1010066.0,1513850.0,1662633.0,1.0660068409948888,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",2012,1052281.0,1089654.0,1535602.0,1563124.0,1.0355161786633038,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",2013,1002038.0,978493.0,1656716.0,1627744.0,0.9765028871160575,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",2014,1211880.67,1024514.0,2039322.85,1798254.0,0.8453918156809944,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",2015,1464126.45,955783.0,2026133.1,1304075.0,0.6528008561009194,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",2016,1952624.02,1359769.0,2679721.63,1830524.0,0.6963803507856059,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",2017,2074501.14,1708878.0,3478297.0,2718637.0,0.8237537049509648,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",2018,2120843.33,1615684.0,3795045.12,2750217.0,0.761812047663134,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",2019,2489617.4,1775721.0,4146594.83,2809780.0,0.7132505580978026,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",2020,2392496.97,1967935.0,4575727.87,3682745.0,0.8225444063989765,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",2021,2713990.84,3110235.0,4989498.06,5635914.0,1.146000551718885,Other
Europe,"Animal or vegetable fats and oils and their fractions, chemically modified, except those hydrogenated, inter-esterified, re-esterified or elaidinized; inedible mixtures or preparations of animal or vegetable fats or oils",2022,3246934.26,4674963.0,6345011.19,8933304.0,1.439808331690707,Other
Europe,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1961,11547.0,3271.0,8734.0,2526.0,0.28327704165584133,Other
Europe,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1962,11937.0,3606.0,9875.0,2863.0,0.30208595124403115,Other
